title,date
Pandemic will transform tenets of sustainable investing ,2020-05-25
Small-time investing fuels real world consequences,2020-05-24
Investors poised for further emergency share sales ,2020-05-24
Labour embarks on City charm offensive,2020-05-24
Chair of former Woodford trust receives 15% pay rise,2020-05-23
UK’s largest pension scheme stockpiles cash,2020-05-23
ESG without the ‘S’,2020-05-22
Green Silicon Valley cannot escape diesel power,2020-05-22
"Neil Woodford, Mark Barnett and the case for active management  ",2020-05-22
Brokers shun oil ETF providers over regulatory risks,2020-05-21
USO: Uncleared and present danger ,2020-05-21
UK local pension funds warn businesses to stay on the ball  ,2020-05-21
Crypto hedge funds struggle to recover from ‘bloodbath’,2020-05-21
BlackRock trounces ETF rivals after Fed appointment,2020-05-20
Fidelity International applies to launch China retail funds ,2020-05-20
Hedge funds: no market for small firms,2020-05-19
UBS’s Iqbal Khan on shaking up world’s biggest wealth manager ,2020-05-18
‘Worst-case scenario’ predicts $500bn of cuts to global dividends,2020-05-17
BlackRock accused of climate change hypocrisy,2020-05-17
Investors deprived of income as companies slash dividends ,2020-05-17
St James’s Place to make passive funds push,2020-05-17
ETF investors flock to gold and corporate bond funds,2020-05-16
Vanguard overtakes Pimco and M&G in Europe,2020-05-16
UK stockpicker Mark Barnett to leave Invesco,2020-05-15
Coronavirus is strengthening the hand of ESG investors,2020-05-15
Nickel investing comes with a heavy price,2020-05-15
Brookfield is shaking up its $500bn jigsaw,2020-05-15
How to prepare financially for the unexpected,2020-05-15
Fund managers pile into $65bn Covid-19 bond market,2020-05-15
Brookfield: privately public,2020-05-14
Brookfield revamps unusual ownership structure ,2020-05-14
Fund winners and losers in lockdown,2020-05-14
"Fidelity, Vanguard and JPMorgan accused of ignoring human rights ",2020-05-14
Shareholders went off meat long before pandemic ,2020-05-14
Standard Life Aberdeen hit by investor backlash over virtual AGMs,2020-05-13
Lars Windhorst to buy illiquid assets from H2O,2020-05-13
Debt should not be the only tool to get companies through Covid-19,2020-05-13
Big Exxon shareholder to vote against chief,2020-05-12
BlackRock/PNC: nothing is forever,2020-05-12
BlackRock’s largest shareholder sells 22% stake,2020-05-11
Fund managers struggle to compare ESG apples with oranges,2020-05-11
Now is the time to emerge as a corporate ‘saint’ not ‘sinner’,2020-05-11
Coronavirus crisis: does value investing still make sense? ,2020-05-11
Odey defends Brazil firm’s breaches as ‘a parking fine’,2020-05-11
Young Turk Dan Mannix on poaching talent during lockdown,2020-05-10
Trillion-dollar club tightens grip on fund market during crisis,2020-05-10
‘50 cent’ gold fund tops European performance charts,2020-05-09
Private equity managers rebuked for slashing US doctor pay,2020-05-09
Michael Hintze’s hedge fund hit hard by credit bets,2020-05-08
Warren Buffett held the wrong stocks as the music stopped ,2020-05-08
Too much cash is chasing too few desirable assets,2020-05-08
UK PLC cuts dividends by £24bn in face of crisis,2020-05-08
Coronavirus crisis is a moment the investment industry should seize,2020-05-07
"Investors row back on ethical principles, research shows",2020-05-07
Crunch time for US tenants and landlords,2020-05-07
‘Gamified’ investing leaves millennials playing with fire,2020-05-07
UK investors rush back into equity funds during market rally ,2020-05-06
Odey called out over Brazil agriculture investment,2020-05-06
Hedge fund bear takes aim at central banker ‘fruit loops’,2020-05-06
Have investment funds averted a liquidity crisis?,2020-05-06
JPMorgan among new backers for paperless voting fintech  ,2020-05-05
Top US pension plans eye private credit,2020-05-04
Central banks prop up fund industry with $100bn injection,2020-05-04
SoftBank-backed Greensill suffers raft of client defaults,2020-05-04
US state pension system hit hard by coronavirus pandemic,2020-05-03
Investors blast EU’s omission of oil from ESG disclosures,2020-05-03
Mifid II influence spreads beyond EU borders,2020-05-03
Investment biker Jim Rogers desperate to hit the road ,2020-05-02
Shell dividend cuts a ‘bitter pill’ for income investors,2020-05-01
What is the true value of Burford’s $773m claim against YPF?,2020-05-01
Shell dividend cut puts Big Oil investment case in focus ,2020-05-01
BlackRock hires former McKinsey partner to lead stewardship drive ,2020-04-30
Amundi and Janus Henderson suffer market-induced asset falls,2020-04-30
ETFs have proved critics wrong during the crisis,2020-04-30
Investors: never let a crisis go to waste,2020-04-30
BlackRock’s growing clout carries risks for asset manager,2020-04-30
Coronavirus forces investor rethink on social issues,2020-04-30
Australia’s biggest pension fund says investors will withdraw billions,2020-04-30
Franklin Templeton to stick with India as investors hurry to cash,2020-04-30
UK pension trustees urged to watch for dividends and ‘excessive’ bonuses,2020-04-29
Westminster loses battle over pension fund investments,2020-04-29
Wave of corporate defaults owes much to foolhardy share buybacks,2020-04-29
The hedge fund class of 2020 is more resilient than in 2008,2020-04-29
Pandemic is turbocharging tech’s appeal for investors,2020-04-28
A scandal shakes the world’s largest sovereign wealth fund,2020-04-28
‘Black Swan’ funds enjoy rare chance to spread their wings,2020-04-28
US crude prices tumble as largest oil ETF cuts stake,2020-04-27
"Hedge funds, it ain’t so bad",2020-04-27
How Goldman’s vampire squid gave way to BlackRock ,2020-04-27
Alternative risk premia funds fail to live up to expectations,2020-04-27
JPMorgan tops ranking as best-performing fund house in China,2020-04-26
EU divided over reforms to maligned fund performance rules,2020-04-25
Bypass retail investors at your peril,2020-04-24
Tesla hires former Japanese pension chief as board director,2020-04-24
Franklin Templeton winds up $3bn of India funds after market turmoil,2020-04-24
Oil price plunge pummels commodity tracker funds,2020-04-24
Income-seeking investors face an uphill struggle ,2020-04-24
Mass securitisation as a device for recovery has no economic value,2020-04-24
How hedge fund shorting triggered the USO’s epic AUM growth,2020-04-23
Julien Sevaux on lessons from European revolutions ,2020-04-23
Market ructions test faith in classic portfolio mix,2020-04-23
Hedge funds suffer worst quarterly outflows since financial crisis,2020-04-22
Investors pull record €250bn from European funds,2020-04-22
Forecasting in times of stress requires a different lens,2020-04-22
UK’s top asset manager urges companies to take care of employees,2020-04-22
All that drama about fixed-income ETFs was overplayed,2020-04-22
Largest oil ETF revamps portfolio after market chaos,2020-04-21
Can the USO fund collapse? ,2020-04-21
Sub-zero oil prices threaten big losses for ETF investors,2020-04-21
Investing in times of uncertainty ,2020-04-21
Stockpickers failed to take ‘big chance’ in market rout,2020-04-21
"  Retail shareholders overlooked in fundraisings, UK investment chiefs warn",2020-04-20
European regulators ramp up scrutiny of investment fund liquidity,2020-04-20
Companies urged to hold virtual AGMs to give shareholders a say,2020-04-20
Lessons learnt from a career of investing through crises,2020-04-20
Big investors warn companies against backtrack on climate change,2020-04-19
Can anything stop Terry Smith?,2020-04-19
Flagship Renaissance fund dabbles with bitcoin,2020-04-18
Odey funds make strong gains through coronavirus sell-off,2020-04-18
Man Group suffers less than rivals in first quarter,2020-04-17
Vix ‘fear gauge’ in recovery from Covid-19 shock,2020-04-17
Battle between insurers and US business has just begun,2020-04-17
Giant US bond managers suffer March bloodbath ,2020-04-17
Ashmore’s contrarian streak costs it dearly during first quarter,2020-04-17
Record flows into junk bond funds after Fed move,2020-04-16
Asset managers: passive recovery,2020-04-16
Fink defends BlackRock’s work with New York Fed,2020-04-16
Ashmore loses a fifth of its assets in first quarter,2020-04-16
Schroders’ boss donates bonus to fight coronavirus ,2020-04-16
Crisis of a lifetime shakes up adviser’s  risk tactics,2020-04-16
How Reliable is ESG Data?,2020-04-16
How to teach your children about the stock market ,2020-04-16
Coronavirus crisis inflicts a double blow to pensions ,2020-04-16
Ferguson’s drip-drip-win approach to its US listing switch ,2020-04-15
Where to look for the market rebound,2020-04-15
GAM pushes ahead with staff cuts as investors withdraw funds ,2020-04-15
Coronavirus: is investment management the weak link?,2020-04-13
Wall Street slashes forecasts on US fund managers,2020-04-13
Investors fear virtual AGMs will shift the balance of power,2020-04-12
Lord Abbett chief says crisis will expose funds ‘too aggressive on yield’,2020-04-12
Investors warn of coronavirus crash effect on CEO bonuses ,2020-04-12
Trapped UK property fund investors charged £10m a month,2020-04-11
Invesco chief Martin Flanagan faces toughest test of 15-year reign,2020-04-10
US is on course for a downward spiral of mortgage failures,2020-04-10
Smaller wealth managers will be all the more vulnerable after the crisis,2020-04-10
Coronavirus fight helps lift global equity funds,2020-04-09
Amundi chief to give up €1m of bonus to help fight coronavirus,2020-04-09
More than £52bn in dividend payments at risk in UK,2020-04-09
Investors pull €22bn from European ETFs in worst month for funds,2020-04-09
Aviva pension clients barred from cashing in property assets,2020-04-09
Covalis targets $500m fund to profit from market turmoil ,2020-04-08
A defensive strategy for the downturn,2020-04-08
What the first world war tells us about battling coronavirus ,2020-04-08
Emerging market stocks drop to record discount to US,2020-04-07
Value stocks/Mark Barnett: so much for Brexit bounce,2020-04-06
Invesco fund manager Mark Barnett sacked from second investment trust,2020-04-06
Amundi first global investment manager to propose dividends suspension,2020-04-04
Fed taps Pimco and State Street for funding programme,2020-04-03
Lindsell Train funds breach European concentration rules,2020-04-03
ESG funds continue to outperform wider market,2020-04-03
JPMorgan pays $1bn to take full control of China fund venture ,2020-04-03
Brookfield’s leveraged complexity should be unravelled,2020-04-03
Dividends: from hero to zero,2020-04-03
Surge in investment account openings on UK platforms,2020-04-03
"Women trade less often than men, with better results",2020-04-03
Top tips from investment chiefs on navigating the coronavirus crash,2020-04-03
Dividends: the new lightning rod for political anger ,2020-04-03
BlackRock and Schroders latest to freeze property funds,2020-04-02
Investors and politicians demand coronavirus pay cuts,2020-04-02
Schroders demands executives take pay cuts and ‘share the pain’,2020-04-02
Former AllianceBernstein chief on why fund management model is broken,2020-04-02
How the coronavirus threatens Asia-Pacific’s $7tn pensions market,2020-04-02
Banks must keep bonuses locked down  ,2020-04-01
Coronavirus sell-off leaves investors keeping their distance,2020-04-01
BlackRock applies to set up China mutual fund business,2020-04-01
Invesco cuts value of Barnett’s unquoted holdings by 60%,2020-04-01
Are ESG and sustainability the new alpha mantra?,2020-04-01
Bond manager seeks waiver to avoid fire sale of junk bonds,2020-03-31
Fidelity shuts three Treasury funds to new investors,2020-03-31
Regulators across Europe clash over bans on short selling,2020-03-31
BlackRock’s Fink keeps door open to acquisitions,2020-03-30
Japanese bank SMBC agrees cash infusion for Ares ,2020-03-30
Managing retirement income in a crisis,2020-03-30
John Parker decries slow progress on ethnic minority board representation,2020-03-30
Sector rotators make a play for investors,2020-03-30
Should the smart money be on smart beta?,2020-03-30
Active managers welcome non-transparent ETFs,2020-03-30
Coronavirus ends decade-long spree for ETFs,2020-03-30
Anxious investors surge into gold-backed funds,2020-03-30
Price gap triggers fears for bond ETFs,2020-03-30
Big hedge funds raise money to capitalise on market turmoil,2020-03-30
City groups in discussions to help struggling UK businesses,2020-03-30
RWC poaches BNY Mellon equity team,2020-03-29
M&G under pressure as investors flee flagship bond fund,2020-03-29
Annual shareholder meeting season upended by coronavirus outbreak,2020-03-28
Allianz liquidates two hedge funds after losses,2020-03-27
Invesco’s Barnett battered by turbulent markets,2020-03-27
Fed’s big boost for BlackRock raises eyebrows on Wall Street,2020-03-27
Dobson stepping down as Schroders chairman,2020-03-27
Buying outweighs selling among private investors on UK platforms ,2020-03-27
Investors ditch emerging market bond funds in flight to safety,2020-03-27
Markets draw comfort from ‘maximum’ central bank stimulus,2020-03-27
Income investors face ‘dividend drought’,2020-03-27
Anthony Bolton says he is prepared to buy equities ,2020-03-27
Locking the dealmaking gates: Europe turns protectionist,2020-03-27
"‘The world is learning to work flexibly,’ says BMO fund CEO ",2020-03-27
Do today’s vultures have Chase Bank’s luck?,2020-03-27
Coronavirus turmoil delivers shock to the hedge fund industry,2020-03-27
Investors spooked by outbreak seek safety in money market funds,2020-03-27
Why the Fed turned again to BlackRock for help,2020-03-26
How the Fed helped bond ETFs meet their biggest challenge,2020-03-26
Bans on short selling are handouts to the ‘corporate socialists’,2020-03-26
Nicolai Tangen tapped to lead Norway’s $930bn oil fund,2020-03-26
Investors press companies to slash dividends,2020-03-25
Fed taps BlackRock to manage bond purchases,2020-03-25
Activist investors: buyer remorse,2020-03-25
The ‘doom loop’ in bond funds is a systemic risk,2020-03-25
More Reits warn they are unable to meet cash calls,2020-03-25
Non-bank lenders will bear brunt of credit crisis,2020-03-24
UK investment trusts at steepest discounts since financial crisis,2020-03-24
Glitchy coronavirus markets cause quant funds to misfire,2020-03-24
US specialist small-business lenders hammered by recession fears,2020-03-24
Strong companies must be supported — but not unconditionally ,2020-03-24
DE Shaw quant fund takes hit from turbulence,2020-03-24
To infinity and beyond with QE,2020-03-23
Market liquidity: the Fed put,2020-03-23
"Markets should brace for ‘full-on’ crisis, warns Waxman",2020-03-23
We need to hit the tipping point on pricing climate risk,2020-03-23
"Costco, Prada and Starbucks challenged on human rights disclosures",2020-03-23
US subprime mortgage specialist seeks buyers for $1bn of assets,2020-03-23
"Pimco, Amundi, Ashmore bond funds battered by turbulent markets",2020-03-22
Nordic high-yield bond funds block withdrawals,2020-03-22
Newton chief Hanneke Smits takes the road less travelled,2020-03-22
Costs to borrow ETFs jumps as volatility spikes,2020-03-22
Investment veterans grapple with ‘broken’ markets,2020-03-20
Corporate survival is the metric that matters,2020-03-20
What property funds freeze means for investors,2020-03-20
Coronavirus: Retail investors attempt to navigate crisis,2020-03-20
Weird price dislocations are shaping the $4.1tn US municipal bond market,2020-03-20
Analysts attach blame to ‘risk parity’ in market rout,2020-03-20
Waiting game continues for pandemic bonds payout,2020-03-20
Asset managers rocked by record bond fund outflows,2020-03-20
Mutual funds face scrutiny over systemic importance,2020-03-19
Toilet rolls and Treasury bonds tell the same panicked story,2020-03-19
ETFs: dislocation inspires delta blues,2020-03-19
Wealth managers field onslaught of calls from investors spooked by virus,2020-03-19
Permanent solution needed for business rates burden,2020-03-18
Wave of UK property funds suspended trapping £13bn of investor cash,2020-03-18
H2O apologises for ‘particularly significant’ losses,2020-03-18
BlackRock to target groups on governance despite coronavirus,2020-03-18
Market stress puts $6.4tn ETF sector under acute pressure,2020-03-18
Think twice about emptying your portfolios ,2020-03-18
Emerging markets hedge funds stung in virus sell-off,2020-03-18
Vanguard’s $55bn fixed income ETF hit by price dislocation,2020-03-17
Two UK property funds suspended after market turmoil,2020-03-17
Morningstar flags ‘repeated failures’ at H2O,2020-03-17
Investors call for Fed help in ‘frozen’ commercial paper market,2020-03-16
Financial illiterates are in the dark about pension transfer risk ,2020-03-16
Investors ditch UK funds as coronavirus turmoil intensifies,2020-03-16
Calpers battles former board member over real estate investment values,2020-03-16
World’s top three fund houses shed $2.8tn of assets,2020-03-15
H2O bond funds lose up to 50% of value within weeks,2020-03-15
Crude price crash hits oil-linked exchange traded products ,2020-03-15
Fund managers spot rich pickings in wealth market,2020-03-15
Forgotten shares: channelling the Kondo spirit,2020-03-15
Energy  and alternative funds lead year’s worst performers ,2020-03-14
"Robeco’s bon viveur on golf, insane fees and ESG",2020-03-14
Risk parity funds suffer worst week since 2008,2020-03-14
Active funds have the edge on passives in week of turmoil,2020-03-13
Are you brave enough to hunt for value in a bear market? ,2020-03-13
UK regulator demands early warning on funds at risk of suspension,2020-03-13
An avalanche of destabilised debt and liquidity is coming our way,2020-03-13
Trapped Woodford investors in line for £142m repayment,2020-03-12
"Meat companies must do more over climate risks, say investors",2020-03-12
Oil crash hits South Korea’s exotic investment products,2020-03-12
BlackRock rebels over executive pay at Qualcomm,2020-03-11
Natixis shares drop after H2O warns of large asset management losses,2020-03-11
Hedge fund Solus to close flagship vehicle,2020-03-11
Funds count cost after market drop with H2O down 20%,2020-03-11
Gold: a hedge against future policy misfires,2020-03-11
How many funds make an ideal portfolio?,2020-03-11
Stock drop raises pressure on BoJ buying spree,2020-03-11
M&G warns on capitalposition  as profits fall,2020-03-10
H2O warns clients of ‘surprisingly large’ losses,2020-03-10
Stock pickers v index funds: acid test for active managers,2020-03-10
Standard Life Aberdeen suffers almost £60bn of withdrawals,2020-03-10
Switching out of shares in a battered market,2020-03-10
UK funds exposed to energy companies hit hard,2020-03-09
Students flock to study quant finance in record numbers,2020-03-09
Jobs bonanza in stewardship and sustainable investing teams ,2020-03-08
Terry Smith blasts  platforms for fuelling illusion of fund liquidity,2020-03-08
MSCI president defends decision to include China,2020-03-07
"The ants, whales and pandas battling for a £34m investment contract",2020-03-07
UK-listed companies face compulsory climate disclosures,2020-03-06
Coronavirus mayhem reflects phenomenon of ‘shock-led’ markets,2020-03-06
The many confusing shades of green for investors,2020-03-06
Maturing Child Trust Funds to provide £700m bonanza   ,2020-03-06
Fed Funds cuts are for TV news and headlines,2020-03-06
Why investors need diligent advisers,2020-03-06
Schroders’ profits drop but show recovery in new business,2020-03-05
Climate change tops agenda at UK voting season,2020-03-05
As the ETF turns 30 active managers should embrace it,2020-03-05
"Intu the breach, dear lenders",2020-03-04
New business surges at Legal & General Investment Management,2020-03-04
UK watchdog admits 7 funds breached ‘trash ratio’,2020-03-04
UK investment body lobbies for   property fund revamp,2020-03-04
Flows into ESG funds raise questions over ratings,2020-03-04
Hedge funds Caxton and Kirkoswald profit as rates drop,2020-03-04
Exchange-traded funds pass test of their resilience,2020-03-04
H2O’s auditor flags trades with Windhorst-linked broker,2020-03-04
Pension fund giants team up in attack on ‘short-termism’,2020-03-04
ETFs/coronavirus: RobinHood’s big misfire,2020-03-03
Fidelity marks ‘strong year’ with record results,2020-03-03
Value of M&A in asset management sector plunges to $13.5bn  ,2020-03-03
Don’t believe the hype about AI and fund management,2020-03-03
Investec pushes on with Ninety One IPO,2020-03-02
Energy’s stranded assets are causing concern,2020-03-02
Cyber security: are fund managers keeping up with regulators?,2020-03-02
Asset managers demand companies take action on gender diversity,2020-03-02
Janus Henderson chief earns $8.4m despite outflows and share price fall,2020-03-01
Fund groups suffer heavy outflows as coronavirus spreads,2020-03-01
Frenzy in private debt pushes assets beyond $800bn,2020-03-01
Carrying out a successful mega-deal,2020-03-01
Ex-Woodford fund shrinks 16% since reopening,2020-02-29
CFA chief on failing the ‘world’s hardest exams’ ,2020-02-29
Companies warned over lack of progress on board diversity,2020-02-29
Private investors in trading surge as coronavirus sparks market correction ,2020-02-28
Activist takes aim at Liberty-controlled Belgian telecoms group,2020-02-28
BlackRock highlights changing role of sustainable investments,2020-02-28
The political debate on US energy is not connected to reality,2020-02-28
Campaign for Clear Pension Charges,2020-02-28
Outflows from Invesco’s flagship loan fund near $10bn,2020-02-28
Junk bond funds suffer worst outflows in more than a year,2020-02-28
Watchdog tells asset managers to drop Libor products,2020-02-27
Hedge funds feel the pain after raising ‘long’ bets,2020-02-27
US companies challenged on stakeholder commitments,2020-02-27
US investors confront home truths about private prison holdings,2020-02-27
BlackRock co-founder Barbara Novick to step down,2020-02-26
M&G investors to remain locked in property fund ,2020-02-25
"A decade on, did Man Group’s $1.6bn bet on GLG pay off?",2020-02-25
Private equity returns: fee glee,2020-02-24
Jupiter and La Banque Postale rank among top climate performers,2020-02-24
The daunting task of decarbonising investment portfolios,2020-02-24
Asset managers seek refuge in each other’s arms,2020-02-24
BlackRock’s black box: the tech hub of modern finance,2020-02-24
Time for companies to count environmental and social outcomes,2020-02-24
Big investor push drives demand for environmental expertise,2020-02-24
Fund managers need to look again at infrastructure,2020-02-24
Wanted: chief executive for Norway’s $1.2tn oil fund,2020-02-24
Alphabet faces investor backlash over human rights policies,2020-02-24
Luxembourg regulator accused of failing to protect investors,2020-02-23
Risks build in world’s largest bond funds,2020-02-23
UK’s top pension scheme tackles Barclays on climate change ,2020-02-22
Marathon man brings new mindset to Aegon Asset Management,2020-02-22
BlackRock trims 30-year Treasuries after rally,2020-02-21
Coronavirus may be worse than Wall St is wagering,2020-02-21
Low-carbon fund is UK best seller in January,2020-02-21
US housing finance is stuck in a complex knot of contradictions,2020-02-21
‘Monstrous’ run for green stocks stokes bubble fears,2020-02-21
UK companies face closer scrutiny on disclosing climate risks,2020-02-20
Climate campaigners turn their fire on financial world,2020-02-20
GAM waives bonuses for executives after dismal year,2020-02-20
What happens if my broker fails?,2020-02-20
Odey/hedge funds: Sirius money,2020-02-19
Inside story of Jupiter and Merian’s marriage of convenience,2020-02-19
Investors wait on GAM as fund house slims down,2020-02-19
Franklin swells assets to $1.5tn with Legg Mason deal,2020-02-18
Franklin/Legg Mason: at full Peltz,2020-02-18
US’s passive investing juggernauts break new ground in Britain,2020-02-18
Interactive Investor to acquire Share Centre,2020-02-17
City has fallen out of love with investment bankers,2020-02-17
Michael Spencer taken to the cleaners by Laundrapp demise,2020-02-17
Jupiter chief defends stock picking after Merian acquisition,2020-02-17
Credit Suisse sets sights on rejoining Europe’s top ETF providers,2020-02-17
Sustainalytics chief: ‘We are past the time of voluntary disclosures’,2020-02-17
Goldman Sachs offers ‘basket’ for China stock bets,2020-02-17
Hedge fund Lansdowne hit by failed bet on UK recovery,2020-02-17
Former MEP warns of fresh raid on fund managers’ EU business models,2020-02-16
How will the EU reshape fund managers’ regulations after Brexit?,2020-02-16
Why UK universities are courting overseas investors,2020-02-16
Chinese asset managers prop up coronavirus-hit funds,2020-02-15
Richard Buxton bets on Brexit bounce and new chancellor,2020-02-15
Jupiter in advanced talks to buy Merian Global Investors,2020-02-15
Where the fund manager consolidation narrative goes wrong,2020-02-14
Invesco tops list of poorly performing funds,2020-02-14
T Rowe Price calls its WeWork investment a ‘debacle’,2020-02-14
Investors reluctant to break up with their wealth manager ,2020-02-14
Burford faces long wait over $1bn Argentina claim,2020-02-14
Finance on Instagram: what’s not to like? ,2020-02-14
UK university pension fund closes stockpicking team,2020-02-13
Canadian healthcare investment group picks London for fund listing,2020-02-12
Box ticking is bad for corporate governance,2020-02-12
Hargreaves claims Woodford-invested funds offered ‘value’,2020-02-12
Hedge fund co-founder returns to London from New York,2020-02-12
Pension plans under more pressure on climate risks,2020-02-12
Index fund votes: take back control,2020-02-11
UK active fund sales plummet on coronavirus fears,2020-02-11
Stockpickers turn to big data to arrest decline,2020-02-11
Inflation-linked bonds hold steady despite impending £100bn RPI hit,2020-02-11
Why nobody should listen to NMC’s talk of bids,2020-02-10
What’s really in your ETF basket? ,2020-02-10
US must dial down the fizz in the opaque world of private capital,2020-02-10
More than €1tn of investor money is stuck in ‘zombie’ funds,2020-02-10
Tech stockpicker raises $6bn for hybrid fund,2020-02-10
"Hedge fund ‘Masters of Mayfair’ are no more, says Man chief",2020-02-09
The SEC is wrong to hobble shareholder proposals,2020-02-09
Santander fintech guru trades punk rock for asset management ,2020-02-09
Hong Kong turmoil triggers Singapore fund licence surge,2020-02-09
Heads will roll as more fund chiefs face the chop ,2020-02-08
Big investors ignore proxy advisers on controversial votes,2020-02-08
"BlackRock, Schroders and SLA back cuts in stock exchange trading hours  ",2020-02-07
How passive investment dulls the green wave,2020-02-07
Markets react to the coronavirus,2020-02-07
Spooked UK and US investors retreat to cash ,2020-02-07
Coronavirus strikes World Bank’s 2017 catastrophe bonds,2020-02-07
Hargreaves Lansdown founder to sell £500m of shares,2020-02-06
BlackRock rebukes Siemens on its environmental record,2020-02-06
A little ETF rule change that could make a big difference,2020-02-06
Direxion launches high-risk sustainable investment ETF  ,2020-02-06
Vanguard moves into private equity with HarbourVest partnership,2020-02-05
Brookfield: inside the $500bn secretive investment firm,2020-02-05
‘Sustainable’ emerging market stocks outstrip indices,2020-02-05
Barrick Gold chief hits at fund managers over new-found ESG focus,2020-02-04
Renewable energy investor raises more than $1bn,2020-02-04
Janus Henderson reports jump in assets despite heavy outflows,2020-02-04
ESG focus widens gaps between winners and losers,2020-02-04
UBS and BlackRock call time on great US stock rally,2020-02-04
ABP targets climate neutral investment portfolio by 2050,2020-02-03
Big investors battle SEC on shareholder resolution changes,2020-02-03
"Fink, Dimon and Zuckerberg face re-election vote protest",2020-02-03
Pension funds’ puzzling fondness for buyouts,2020-02-02
ISS chief on his battle with corporate America and the SEC,2020-02-02
Asset managers enjoy bumper 16% pay surge,2020-02-02
Investors give up stocks for bonds despite frothy returns,2020-02-01
Pension crisis: US seeks to save flawed state benefits system,2020-02-01
Woodford Income Focus fund to reopen in February,2020-01-31
New business dips at Hargreaves Lansdown ,2020-01-31
T-Bonds: fill your boots while you can,2020-01-31
Hedge funds are still searching for the next big thing,2020-01-31
Loeb slams Washington ‘swamp’ in tussle over SEC rule,2020-01-31
Europeans make record investments in sustainable funds ,2020-01-30
Why asset managers cannot be passive on climate change,2020-01-30
GAM fined by Swiss exchange after accounting misstatement,2020-01-30
Church of England joins passive push with climate index,2020-01-30
M&G extends property fund suspension,2020-01-30
Latin and Greek have no place in the investment world ,2020-01-30
Negative-yielding debt pushes investors into gold,2020-01-30
Woodford’s investors face £10m in winding-up costs,2020-01-29
Relations between UK executives and investors ‘at low point’,2020-01-29
Brewin Dolphin’s chief executive to depart wealth manager,2020-01-29
Woodford payouts: the key facts for investors ,2020-01-29
US stocks look set to continue their outperformance,2020-01-29
Trapped Woodford investors told of steep losses,2020-01-28
State Street vows to turn up the heat on ESG,2020-01-28
Retiring chief fund lobbyist fires parting shot at industry,2020-01-28
Star stockpicker Darwall apologises for Wirecard exposure,2020-01-28
Why some big investors are tiring of hedge funds,2020-01-28
Top UK pension scheme threatens managers over climate risk,2020-01-27
AI will rewrite the future of fund management,2020-01-27
Fidelity head Anne Richards on becoming the fund house to fear,2020-01-27
Are investors too bullish on listed European managers?,2020-01-27
"Cartoon, January 27",2020-01-27
"Movers and shakers, January 27 ",2020-01-27
BlackRock hit by backlash in France,2020-01-26
Investors pull $43bn from hedge funds in 2019,2020-01-26
Investor inaction: a story behind Australia’s wildfires ,2020-01-25
UK active fund managers suffer bloodbath in 2019,2020-01-25
Invesco’s Barnett boosts fund liquidity amid heavy outflows,2020-01-24
How fees eat into passive fund investments,2020-01-24
Infrastructure funds have become a way around   decarbonisation targets ,2020-01-24
Renaissance Technologies founder names son co-chair,2020-01-23
Investors are asking the wrong questions on sustainability,2020-01-23
Waiting for value to shine,2020-01-22
City watchdog pledges tougher line with asset managers,2020-01-22
ValueAct/Jeff Ubben: nice guys finish up,2020-01-22
Amundi: scale whale,2020-01-22
Xavier Rolet steps down as chief of hedge fund CQS,2020-01-22
The new kings of the bond market,2020-01-22
Hedge fund Monterone buys out early-stage investor,2020-01-22
A vital prop is wobbling for Japan’s stock market,2020-01-21
Amundi pays €430m to acquire Sabadell Asset Management,2020-01-21
MSCI acquires Burgiss stake for $190m,2020-01-21
Investors worry more about US election than trade war,2020-01-21
Calpers and the ‘illiquidity premium’,2020-01-21
FundRock Partners receives £4.4m emergency funding to stay afloat,2020-01-20
Larry Fink rules on the best global standards for climate risk reporting,2020-01-20
Fairer treatment of older workers would soothe pensions crisis,2020-01-20
UK bond chief expresses doubts on green gilts,2020-01-20
The index providers are quietly building up enormous powers,2020-01-20
"Cartoon, January 20",2020-01-20
Record sums deployed into sustainable investment funds,2020-01-20
"Movers and shakers, January 20 ",2020-01-20
Boom in emerging market corporate debt stirs fears,2020-01-19
Africa looms large for UK’s development finance unit,2020-01-19
Oxford Sciences Innovation parts ways with chief executive,2020-01-19
FCA blindsided by investment fund suspensions ,2020-01-19
Don’t expect the earth from fund managers on climate change,2020-01-19
Big Australian investors under scrutiny over climate change,2020-01-18
Wall St banks escalate asset management battle ,2020-01-18
State Street: custody battle,2020-01-17
‘Woodford effect’ weighs on stock market minnows ,2020-01-17
A demographic trap and low growth are Putin’s biggest challenges,2020-01-17
GAM issues third profit warning in less than two years,2020-01-17
Tax boost for maturing child trust funds ,2020-01-17
Systematic funds suffer ‘quant winter’,2020-01-17
ARK Invest’s enthusiastic EV predictions don’t add up,2020-01-16
The GPIF and the complexity of stewardship,2020-01-16
Hedge fund veteran looks to cash in on biotech boom,2020-01-16
Ashmore/Mark Coombs: hold music,2020-01-15
Companies faced more activist investors than ever in 2019,2020-01-15
BlackRock attracts record inflows as stock markets soar,2020-01-15
Fund managers must embrace AI disruption,2020-01-15
What Trigger’s broom can teach us about investment ,2020-01-15
The fallacy behind passive fund management,2020-01-15
BlackRock seeks to regain lost ground in climate fight ,2020-01-14
BlackRock needs to deliver on climate pledges,2020-01-14
BlackRock shakes up business to focus on sustainable investing,2020-01-14
